Agency,SideID,Date,Discharge cfs,Data Quality,discharge m3/s
USGS,11252275,7/10/18,386,A,10.930362
USGS,11252275,7/11/18,383,A,10.845411
USGS,11252275,7/12/18,374,A,10.590558
USGS,11252275,7/13/18,365,A,10.335705
USGS,11252275,7/14/18,358,A,10.137486
USGS,11252275,7/15/18,363,A,10.279071
USGS,11252275,7/16/18,370,A,10.47729
USGS,11252275,7/17/18,360,A,10.19412
USGS,11252275,7/18/18,363,A,10.279071
USGS,11252275,7/19/18,363,A,10.279071
USGS,11252275,7/20/18,365,A,10.335705
USGS,11252275,7/21/18,375,A,10.618875
USGS,11252275,7/22/18,378,A,10.703826
USGS,11252275,7/23/18,378,A,10.703826
USGS,11252275,7/24/18,369,A,10.448973
USGS,11252275,7/25/18,372,A,10.533924
USGS,11252275,7/26/18,372,A,10.533924
USGS,11252275,7/27/18,362,A,10.250754
USGS,11252275,7/28/18,360,A,10.19412
USGS,11252275,7/29/18,370,A,10.47729
USGS,11252275,7/30/18,378,A,10.703826
USGS,11252275,7/31/18,374,A,10.590558
USGS,11252275,8/1/18,374,A,10.590558
USGS,11252275,8/2/18,377,A,10.675509
USGS,11252275,8/3/18,381,A,10.788777
USGS,11252275,8/4/18,367,A,10.392339
USGS,11252275,8/5/18,363,A,10.279071
USGS,11252275,8/6/18,381,A,10.788777
USGS,11252275,8/7/18,401,A,11.355117
USGS,11252275,8/8/18,379,A,10.732143
USGS,11252275,8/9/18,381,A,10.788777
USGS,11252275,8/10/18,376,A,10.647192
USGS,11252275,8/11/18,364,A,10.307388
USGS,11252275,8/12/18,352,A,9.967584
USGS,11252275,8/13/18,362,A,10.250754
USGS,11252275,8/14/18,372,A,10.533924
USGS,11252275,8/15/18,363,A,10.279071
USGS,11252275,8/16/18,368,A,10.420656
USGS,11252275,8/17/18,403,A,11.411751
USGS,11252275,8/18/18,399,A,11.298483
USGS,11252275,8/19/18,396,A,11.213532
USGS,11252275,8/20/18,405,A,11.468385
USGS,11252275,8/21/18,422,A,11.949774
USGS,11252275,8/22/18,405,A,11.468385
USGS,11252275,8/23/18,405,A,11.468385
USGS,11252275,8/24/18,406,A,11.496702
USGS,11252275,8/25/18,385,A,10.902045
USGS,11252275,8/26/18,354,A,10.024218
USGS,11252275,8/27/18,363,A,10.279071
USGS,11252275,8/28/18,375,A,10.618875
USGS,11252275,8/29/18,367,A,10.392339
USGS,11252275,8/30/18,373,A,10.562241
USGS,11252275,8/31/18,378,A,10.703826
USGS,11252275,9/1/18,373,A,10.562241
USGS,11252275,9/2/18,369,A,10.448973
USGS,11252275,9/3/18,383,A,10.845411
USGS,11252275,9/4/18,393,A,11.128581
USGS,11252275,9/5/18,398,A,11.270166
USGS,11252275,9/6/18,389,A,11.015313
USGS,11252275,9/7/18,376,A,10.647192
USGS,11252275,9/8/18,365,A,10.335705
USGS,11252275,9/9/18,362,A,10.250754
USGS,11252275,9/10/18,371,A,10.505607
USGS,11252275,9/11/18,392,A,11.100264
USGS,11252275,9/12/18,390,A,11.04363
USGS,11252275,9/13/18,379,A,10.732143
USGS,11252275,9/14/18,373,A,10.562241
USGS,11252275,9/15/18,376,A,10.647192
USGS,11252275,9/16/18,377,A,10.675509
USGS,11252275,9/17/18,378,A,10.703826
USGS,11252275,9/18/18,380,A,10.76046
USGS,11252275,9/19/18,385,A,10.902045
USGS,11252275,9/20/18,390,A,11.04363
USGS,11252275,9/21/18,392,A,11.100264
USGS,11252275,9/22/18,383,A,10.845411
USGS,11252275,9/23/18,374,A,10.590558
USGS,11252275,9/24/18,378,A,10.703826
USGS,11252275,9/25/18,391,A,11.071947
USGS,11252275,9/26/18,406,A,11.496702
USGS,11252275,9/27/18,386,A,10.930362
USGS,11252275,9/28/18,380,A,10.76046
USGS,11252275,9/29/18,356,A,10.080852
USGS,11252275,9/30/18,354,A,10.024218
USGS,11252275,10/1/18,360,A,10.19412
USGS,11252275,10/2/18,376,A,10.647192
USGS,11252275,10/3/18,390,A,11.04363
USGS,11252275,10/4/18,394,A,11.156898
USGS,11252275,10/5/18,395,A,11.185215
USGS,11252275,10/6/18,399,A,11.298483
USGS,11252275,10/7/18,388,A,10.986996
USGS,11252275,10/8/18,362,A,10.250754
USGS,11252275,10/9/18,360,A,10.19412
USGS,11252275,10/10/18,356,A,10.080852
USGS,11252275,10/11/18,355,A,10.052535
USGS,11252275,10/12/18,338,A,9.571146
USGS,11252275,10/13/18,368,A,10.420656
USGS,11252275,10/14/18,363,A,10.279071
USGS,11252275,10/15/18,373,A,10.562241
USGS,11252275,10/16/18,376,A,10.647192
USGS,11252275,10/17/18,345,A,9.769365
USGS,11252275,10/18/18,356,A,10.080852
USGS,11252275,10/19/18,378,A,10.703826
USGS,11252275,10/20/18,379,A,10.732143
USGS,11252275,10/21/18,377,A,10.675509
USGS,11252275,10/22/18,374,A,10.590558
USGS,11252275,10/23/18,374,A,10.590558
USGS,11252275,10/24/18,374,A,10.590558
USGS,11252275,10/25/18,332,A,9.401244
USGS,11252275,10/26/18,314,A,8.891538
USGS,11252275,10/27/18,315,A,8.919855
USGS,11252275,10/28/18,325,A,9.203025
USGS,11252275,10/29/18,341,A,9.656097
USGS,11252275,10/30/18,359,A,10.165803
USGS,11252275,10/31/18,395,A,11.185215
USGS,11252275,11/1/18,398,A,11.270166
USGS,11252275,11/2/18,395,A,11.185215
USGS,11252275,11/3/18,398,A,11.270166
USGS,11252275,11/4/18,398,A,11.270166
USGS,11252275,11/5/18,398,A,11.270166
USGS,11252275,11/6/18,379,A,10.732143
USGS,11252275,11/7/18,378,A,10.703826
USGS,11252275,11/8/18,368,A,10.420656
USGS,11252275,11/9/18,408,A,11.553336
USGS,11252275,11/10/18,406,A,11.496702
USGS,11252275,11/11/18,402,A,11.383434
USGS,11252275,11/12/18,408,A,11.553336
USGS,11252275,11/13/18,420,A,11.89314
USGS,11252275,11/14/18,454,A,12.855918
USGS,11252275,11/15/18,457,A,12.940869
USGS,11252275,11/16/18,452,A,12.799284
USGS,11252275,11/17/18,428,A,12.119676
USGS,11252275,11/18/18,434,A,12.289578
USGS,11252275,11/19/18,433,A,12.261261
USGS,11252275,11/20/18,418,A,11.836506
USGS,11252275,11/21/18,395,A,11.185215
USGS,11252275,11/22/18,418,A,11.836506
USGS,11252275,11/23/18,397,A,11.241849
USGS,11252275,11/24/18,403,A,11.411751
USGS,11252275,11/25/18,395,A,11.185215
USGS,11252275,11/26/18,395,A,11.185215
USGS,11252275,11/27/18,395,A,11.185215
USGS,11252275,11/28/18,433,A,12.261261
USGS,11252275,11/29/18,383,A,10.845411
USGS,11252275,11/30/18,379,A,10.732143
USGS,11252275,12/1/18,372,A,10.533924
USGS,11252275,12/2/18,370,A,10.47729
USGS,11252275,12/3/18,391,A,11.071947
USGS,11252275,12/4/18,390,A,11.04363
USGS,11252275,12/5/18,396,A,11.213532
USGS,11252275,12/6/18,396,A,11.213532
USGS,11252275,12/7/18,391,A,11.071947
USGS,11252275,12/8/18,390,A,11.04363
USGS,11252275,12/9/18,389,A,11.015313
USGS,11252275,12/10/18,390,A,11.04363
USGS,11252275,12/11/18,389,A,11.015313
USGS,11252275,12/12/18,387,A,10.958679
USGS,11252275,12/13/18,387,A,10.958679
USGS,11252275,12/14/18,390,A,11.04363
USGS,11252275,12/15/18,376,A,10.647192
USGS,11252275,12/16/18,379,A,10.732143
USGS,11252275,12/17/18,403,A,11.411751
USGS,11252275,12/18/18,389,A,11.015313
USGS,11252275,12/19/18,385,A,10.902045
USGS,11252275,12/20/18,385,A,10.902045
USGS,11252275,12/21/18,381,A,10.788777
USGS,11252275,12/22/18,381,A,10.788777
USGS,11252275,12/23/18,385,A,10.902045
USGS,11252275,12/24/18,381,A,10.788777
USGS,11252275,12/25/18,384,A,10.873728
USGS,11252275,12/26/18,376,A,10.647192
USGS,11252275,12/27/18,378,A,10.703826
USGS,11252275,12/28/18,410,A,11.60997
USGS,11252275,12/29/18,412,A,11.666604
USGS,11252275,12/30/18,410,A,11.60997
USGS,11252275,12/31/18,413,A,11.694921
USGS,11252275,1/1/19,416,A,11.779872
USGS,11252275,1/2/19,411,A,11.638287
USGS,11252275,1/3/19,407,A,11.525019
USGS,11252275,1/4/19,405,A,11.468385
USGS,11252275,1/5/19,417,A,11.808189
USGS,11252275,1/6/19,433,A,12.261261
USGS,11252275,1/7/19,430,A,12.17631
USGS,11252275,1/8/19,401,A,11.355117
USGS,11252275,1/9/19,374,A,10.590558
USGS,11252275,1/10/19,372,A,10.533924
USGS,11252275,1/11/19,374,A,10.590558
USGS,11252275,1/12/19,376,A,10.647192
USGS,11252275,1/13/19,404,A,11.440068
USGS,11252275,1/14/19,403,A,11.411751
USGS,11252275,1/15/19,374,A,10.590558
USGS,11252275,1/16/19,378,A,10.703826
USGS,11252275,1/17/19,442,A,12.516114
USGS,11252275,1/18/19,396,A,11.213532
USGS,11252275,1/19/19,382,A,10.817094
USGS,11252275,1/20/19,393,A,11.128581
USGS,11252275,1/21/19,400,A,11.3268
USGS,11252275,1/22/19,389,A,11.015313
USGS,11252275,1/23/19,393,A,11.128581
USGS,11252275,1/24/19,416,A,11.779872
USGS,11252275,1/25/19,416,A,11.779872
USGS,11252275,1/26/19,413,A,11.694921
USGS,11252275,1/27/19,411,A,11.638287
USGS,11252275,1/28/19,412,A,11.666604
USGS,11252275,1/29/19,409,A,11.581653
USGS,11252275,1/30/19,382,A,10.817094
USGS,11252275,1/31/19,385,A,10.902045
USGS,11252275,2/1/19,386,A,10.930362
USGS,11252275,2/2/19,413,A,11.694921
USGS,11252275,2/3/19,375,A,10.618875
USGS,11252275,2/4/19,368,A,10.420656
USGS,11252275,2/5/19,510,A,14.44167
USGS,11252275,2/6/19,484,A,13.705428
USGS,11252275,2/7/19,415,A,11.751555
USGS,11252275,2/8/19,364,A,10.307388
USGS,11252275,2/9/19,397,A,11.241849
USGS,11252275,2/10/19,620,A,17.55654
USGS,11252275,2/11/19,848,A,24.012816
USGS,11252275,2/12/19,686,A,19.425462
USGS,11252275,2/13/19,652,A,18.462684
USGS,11252275,2/14/19,619,A,17.528223
USGS,11252275,2/15/19,798,A,22.596966
USGS,11252275,2/16/19,1010,A,28.60017
USGS,11252275,2/17/19,977,A,27.665709
USGS,11252275,2/18/19,862,A,24.409254
USGS,11252275,2/19/19,746,A,21.124482
USGS,11252275,2/20/19,738,A,20.897946
USGS,11252275,2/21/19,728,A,20.614776
USGS,11252275,2/22/19,701,A,19.850217
USGS,11252275,2/23/19,686,A,19.425462
USGS,11252275,2/24/19,693,A,19.623681
USGS,11252275,2/25/19,686,A,19.425462
USGS,11252275,2/26/19,678,A,19.198926
USGS,11252275,2/27/19,669,A,18.944073
USGS,11252275,2/28/19,639,A,18.094563
USGS,11252275,3/1/19,544,A,15.404448
USGS,11252275,3/2/19,457,A,12.940869
USGS,11252275,3/3/19,659,A,18.660903
USGS,11252275,3/4/19,506,A,14.328402
USGS,11252275,3/5/19,464,A,13.139088
USGS,11252275,3/6/19,495,A,14.016915
USGS,11252275,3/7/19,521,A,14.753157
USGS,11252275,3/8/19,578,A,16.367226
USGS,11252275,3/9/19,556,A,15.744252
USGS,11252275,3/10/19,528,A,14.951376
USGS,11252275,3/11/19,509,A,14.413353
USGS,11252275,3/12/19,495,A,14.016915
USGS,11252275,3/13/19,484,A,13.705428
USGS,11252275,3/14/19,475,A,13.450575
USGS,11252275,3/15/19,533,A,15.092961
USGS,11252275,3/16/19,1130,A,31.99821
USGS,11252275,3/17/19,1540,A,43.60818
USGS,11252275,3/18/19,1970,A,55.78449
USGS,11252275,3/19/19,2470,A,69.94299
USGS,11252275,3/20/19,2740,A,77.58858
USGS,11252275,3/21/19,2720,A:e,77.02224
USGS,11252275,3/22/19,2710,A:e,76.73907
USGS,11252275,3/23/19,2710,A:e,76.73907
USGS,11252275,3/24/19,2700,A:e,76.4559
USGS,11252275,3/25/19,2690,A:e,76.17273
USGS,11252275,3/26/19,2680,A:e,75.88956
USGS,11252275,3/27/19,2670,A:e,75.60639
USGS,11252275,3/28/19,2630,A:e,74.47371
USGS,11252275,3/29/19,2510,A:e,71.07567
USGS,11252275,3/30/19,2380,A:e,67.39446
USGS,11252275,3/31/19,2250,A:e,63.71325
USGS,11252275,4/1/19,2080,A:e,58.89936
USGS,11252275,4/2/19,1750,A:e,49.55475
USGS,11252275,4/3/19,1460,A:e,41.34282
USGS,11252275,4/4/19,1200,A:e,33.9804
USGS,11252275,4/5/19,884,A:e,25.032228
USGS,11252275,4/6/19,459,A:e,12.997503
USGS,11252275,4/7/19,382,A,10.817094
USGS,11252275,4/8/19,369,A,10.448973
USGS,11252275,4/9/19,368,A,10.420656
USGS,11252275,4/10/19,373,A,10.562241
USGS,11252275,4/11/19,397,A,11.241849
USGS,11252275,4/12/19,397,A,11.241849
USGS,11252275,4/13/19,433,A,12.261261
USGS,11252275,4/14/19,428,A,12.119676
USGS,11252275,4/15/19,420,A,11.89314
USGS,11252275,4/16/19,417,A,11.808189
USGS,11252275,4/17/19,438,A,12.402846
USGS,11252275,4/18/19,476,A,13.478892
USGS,11252275,4/19/19,483,A,13.677111
USGS,11252275,4/20/19,480,A,13.59216
USGS,11252275,4/21/19,478,A,13.535526
USGS,11252275,4/22/19,480,A,13.59216
USGS,11252275,4/23/19,478,A,13.535526
USGS,11252275,4/24/19,478,A,13.535526
USGS,11252275,4/25/19,493,A,13.960281
USGS,11252275,4/26/19,493,A,13.960281
USGS,11252275,4/27/19,505,A,14.300085
USGS,11252275,4/28/19,500,A,14.1585
USGS,11252275,4/29/19,503,A,14.243451
USGS,11252275,4/30/19,497,A,14.073549
USGS,11252275,5/1/19,502,A,14.215134
USGS,11252275,5/2/19,505,A,14.300085
USGS,11252275,5/3/19,523,A,14.809791
USGS,11252275,5/4/19,522,A,14.781474
USGS,11252275,5/5/19,530,A,15.00801
USGS,11252275,5/6/19,540,A,15.29118
USGS,11252275,5/7/19,528,A,14.951376
USGS,11252275,5/8/19,524,A,14.838108
USGS,11252275,5/9/19,526,A,14.894742
USGS,11252275,5/10/19,514,A,14.554938
USGS,11252275,5/11/19,516,A,14.611572
USGS,11252275,5/12/19,527,A,14.923059
USGS,11252275,5/13/19,580,A,16.42386
USGS,11252275,5/14/19,880,A,24.91896
USGS,11252275,5/15/19,921,A,26.079957
USGS,11252275,5/16/19,911,A,25.796787
USGS,11252275,5/17/19,1020,A,28.88334
USGS,11252275,5/18/19,1020,A,28.88334
USGS,11252275,5/19/19,968,A,27.410856
USGS,11252275,5/20/19,1720,A,48.70524
USGS,11252275,5/21/19,3030,A,85.80051
USGS,11252275,5/22/19,4810,A,136.20477
USGS,11252275,5/23/19,6050,A,171.31785
USGS,11252275,5/24/19,6100,A,172.7337
USGS,11252275,5/25/19,6120,A,173.30004
USGS,11252275,5/26/19,6120,A,173.30004
USGS,11252275,5/27/19,6090,A,172.45053
USGS,11252275,5/28/19,6210,A,175.84857
USGS,11252275,5/29/19,5910,A,167.35347
USGS,11252275,5/30/19,5500,A,155.7435
USGS,11252275,5/31/19,5490,A,155.46033
USGS,11252275,6/1/19,5490,A,155.46033
USGS,11252275,6/2/19,5510,A,156.02667
USGS,11252275,6/3/19,5250,A,148.66425
USGS,11252275,6/4/19,4120,A,116.66604
USGS,11252275,6/5/19,4110,A,116.38287
USGS,11252275,6/6/19,4140,A,117.23238
USGS,11252275,6/7/19,4150,A,117.51555
USGS,11252275,6/8/19,3990,A,112.98483
USGS,11252275,6/9/19,3410,A,96.56097
USGS,11252275,6/10/19,2700,A,76.4559
USGS,11252275,6/11/19,2840,A,80.42028
USGS,11252275,6/12/19,3520,A,99.67584
USGS,11252275,6/13/19,4330,A,122.61261
USGS,11252275,6/14/19,4920,A,139.31964
USGS,11252275,6/15/19,5340,A,151.21278
USGS,11252275,6/16/19,5380,A,152.34546
USGS,11252275,6/17/19,5410,A,153.19497
USGS,11252275,6/18/19,5430,A,153.76131
USGS,11252275,6/19/19,4880,A,138.18696
USGS,11252275,6/20/19,2880,A,81.55296
USGS,11252275,6/21/19,1930,A,54.65181
USGS,11252275,6/22/19,1710,A,48.42207
USGS,11252275,6/23/19,1630,A,46.15671
USGS,11252275,6/24/19,1360,A,38.51112
USGS,11252275,6/25/19,1110,A,31.43187
USGS,11252275,6/26/19,1060,A,30.01602
USGS,11252275,6/27/19,1030,A,29.16651
USGS,11252275,6/28/19,1030,A,29.16651
USGS,11252275,6/29/19,1020,A,28.88334
USGS,11252275,6/30/19,1020,A,28.88334
USGS,11252275,7/1/19,1030,A,29.16651
USGS,11252275,7/2/19,1210,A,34.26357
USGS,11252275,7/3/19,1290,A,36.52893
USGS,11252275,7/4/19,1160,A,32.84772
USGS,11252275,7/5/19,1150,A,32.56455
USGS,11252275,7/6/19,1160,A,32.84772
USGS,11252275,7/7/19,1350,A,38.22795
USGS,11252275,7/8/19,1390,A,39.36063
USGS,11252275,7/9/19,1030,A,29.16651
USGS,11252275,7/10/19,1020,A,28.88334
USGS,11252275,7/11/19,1030,A,29.16651
USGS,11252275,7/12/19,1040,A,29.44968
USGS,11252275,7/13/19,1040,A,29.44968
USGS,11252275,7/14/19,945,A,26.759565
USGS,11252275,7/15/19,689,A,19.510413
USGS,11252275,7/16/19,486,A,13.762062
USGS,11252275,7/17/19,458,A,12.969186
USGS,11252275,7/18/19,321,A,9.089757
USGS,11252275,7/19/19,295,A,8.353515
USGS,11252275,7/20/19,299,A,8.466783
USGS,11252275,7/21/19,353,A,9.995901
USGS,11252275,7/22/19,374,A,10.590558
USGS,11252275,7/23/19,370,A,10.47729
USGS,11252275,7/24/19,361,A,10.222437
USGS,11252275,7/25/19,358,A,10.137486
USGS,11252275,7/26/19,371,A,10.505607
USGS,11252275,7/27/19,440,A,12.45948
USGS,11252275,7/28/19,494,A,13.988598
USGS,11252275,7/29/19,434,A,12.289578
USGS,11252275,7/30/19,367,A,10.392339
USGS,11252275,7/31/19,361,A,10.222437
USGS,11252275,8/1/19,361,A,10.222437
USGS,11252275,8/2/19,368,A,10.420656
USGS,11252275,8/3/19,348,A,9.854316
USGS,11252275,8/4/19,323,A,9.146391
USGS,11252275,8/5/19,325,A,9.203025
USGS,11252275,8/6/19,334,A,9.457878
USGS,11252275,8/7/19,367,A,10.392339
USGS,11252275,8/8/19,368,A,10.420656
USGS,11252275,8/9/19,366,A,10.364022
USGS,11252275,8/10/19,363,A,10.279071
USGS,11252275,8/11/19,365,A,10.335705
USGS,11252275,8/12/19,370,A,10.47729
USGS,11252275,8/13/19,389,A,11.015313
USGS,11252275,8/14/19,385,A,10.902045
USGS,11252275,8/15/19,373,A,10.562241
USGS,11252275,8/16/19,379,A,10.732143
USGS,11252275,8/17/19,374,A,10.590558
USGS,11252275,8/18/19,380,A,10.76046
USGS,11252275,8/19/19,382,A,10.817094
USGS,11252275,8/20/19,412,A,11.666604
USGS,11252275,8/21/19,408,A,11.553336
USGS,11252275,8/22/19,389,A,11.015313
USGS,11252275,8/23/19,369,A,10.448973
USGS,11252275,8/24/19,367,A,10.392339
USGS,11252275,8/25/19,374,A,10.590558
USGS,11252275,8/26/19,377,A,10.675509
USGS,11252275,8/27/19,356,A,10.080852
USGS,11252275,8/28/19,340,A,9.62778
USGS,11252275,8/29/19,326,A,9.231342
USGS,11252275,8/30/19,323,A,9.146391
USGS,11252275,8/31/19,324,A,9.174708
USGS,11252275,9/1/19,333,A,9.429561
USGS,11252275,9/2/19,348,A,9.854316
USGS,11252275,9/3/19,364,A,10.307388
USGS,11252275,9/4/19,351,A,9.939267
USGS,11252275,9/5/19,355,A,10.052535
USGS,11252275,9/6/19,354,A,10.024218
USGS,11252275,9/7/19,360,A,10.19412
USGS,11252275,9/8/19,350,A,9.91095
USGS,11252275,9/9/19,356,A,10.080852
USGS,11252275,9/10/19,400,A,11.3268
USGS,11252275,9/11/19,397,A,11.241849
USGS,11252275,9/12/19,383,A,10.845411
USGS,11252275,9/13/19,371,A,10.505607
USGS,11252275,9/14/19,364,A,10.307388
USGS,11252275,9/15/19,371,A,10.505607
USGS,11252275,9/16/19,357,A,10.109169
USGS,11252275,9/17/19,340,A,9.62778
USGS,11252275,9/18/19,397,A,11.241849
USGS,11252275,9/19/19,402,A,11.383434
USGS,11252275,9/20/19,386,A,10.930362
USGS,11252275,9/21/19,385,A,10.902045
USGS,11252275,9/22/19,368,A,10.420656
USGS,11252275,9/23/19,339,A,9.599463
USGS,11252275,9/24/19,340,A,9.62778
USGS,11252275,9/25/19,336,A,9.514512
USGS,11252275,9/26/19,334,A,9.457878
USGS,11252275,9/27/19,326,A,9.231342
USGS,11252275,9/28/19,327,A,9.259659
USGS,11252275,9/29/19,331,A,9.372927
USGS,11252275,9/30/19,345,A,9.769365